Num,direction,Mileage,Road_Width,Total_Road_Width,Lane_Count,Total_Lanes,Aux_Lane_Count,Main_Lane_Count,Channelized_Area_Width,Inner_Shoulder_Width,Outer_Shoulder_Width,Curvature_Radius,Longitudinal_Slope,Cross_Slope,speed,tti_sipt,tti_sipt_normalized,Has_Ramp,Total_Lane_Width,Total_Shoulder_Width,Lane_Density,Shoulder_Ratio,Effective_Ratio,Curvature_Severity,Pavement_Type_flexible,Pavement_Type_rigid,Channelized_Area_no,Channelized_Area_yes,Inner_Shoulder_no,Inner_Shoulder_yes,Outer_Shoulder_no,Outer_Shoulder_yes,Aux_Lane1_acceleration_lane,Aux_Lane1_auxiliary_lane,Aux_Lane1_deceleration_lane,Aux_Lane1_no,Aux_Lane2_acceleration_lane,Aux_Lane2_auxiliary_lane,Aux_Lane2_deceleration_lane,Aux_Lane2_no,Aux_Lane3_acceleration_lane,Aux_Lane3_auxiliary_lane,Aux_Lane3_deceleration_lane,Aux_Lane3_no,Pull_Over_Area_no,Pull_Over_Area_yes,count,tti_sipt_adjusted
3,N,63650,15.953,15.953,3,9,3,6,0.0,1.091,3.419,2247.849,-0.004,0.028,110,5524.831949488688,0.0403416060373118,0,11.443,4.51,0.1880524039365636,0.2827054472513007,0.7172945527486994,0.0004446719188349,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.2774670198054694
3,N,63700,15.973,15.973,3,9,3,6,0.0,1.102,3.522,1847.95,-0.005,0.028,110,5542.29303135866,0.0405182419310898,0,11.349,4.624,0.1878169410880861,0.2894885118637701,0.71051148813623,0.0005408475080451,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.2815044197522818
3,N,63750,16.011,16.012,3,9,3,6,0.0,1.094,3.572,1993.739,-0.005,0.026,110,5541.662771452955,0.0405118662366978,0,11.346,4.666,0.1873594803897077,0.2914064451661254,0.7085935548338745,0.00050131871889,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.2813586893027755
3,N,63800,16.038,16.039,3,9,3,6,0.0,1.12,3.649,2016.041,-0.005,0.029,110,5541.5743964196345,0.0405109722369379,0,11.27,4.769,0.1870440800548662,0.2973377392605524,0.7026622607394475,0.0004957757427836,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.2813382549816104
3,N,63850,15.534,15.534,3,9,3,6,0.0,1.126,3.208,2045.455,-0.005,0.022,110,5541.460785979456,0.0405098229563955,0,11.2,4.334,0.1931247585940517,0.2790009012488734,0.7209990987511266,0.0004886498848007,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.2813119856594373
3,N,63900,15.565,15.565,3,9,3,6,0.0,1.144,3.05,2090.399,-0.005,0.023,110,5541.293366476922,0.040508129344643,0,11.371,4.194,0.1927401220687439,0.269450690652104,0.7305493093478959,0.0004781488372137,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.2812732744561073
3,N,63950,15.967,15.968,3,9,3,6,0.0,1.084,3.657,1800.429,-0.005,0.026,110,5542.520526852738,0.0405205432701606,0,11.227,4.741,0.187875751503006,0.2969063126252504,0.7030936873747495,0.0005551148560392,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.2815570218935768
3,N,64000,15.969,15.969,3,9,3,6,0.0,1.12,3.587,2307.942,-0.005,0.026,110,5540.575168003581,0.0405008640657678,0,11.262,4.707000000000001,0.1878639864737929,0.2947585947773812,0.7052414052226188,0.0004330987958987,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.2811072106062464
3,N,64050,16.103,16.103,3,9,3,6,0.0,1.137,3.655,1881.132,-0.005,0.028,110,5542.140995330699,0.0405167039382045,0,11.311,4.792,0.1863006893125504,0.2975843010619139,0.702415698938086,0.0005313123627885,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.2814692655587574
3,N,64100,15.968,15.967,3,9,3,6,0.0,1.179,3.532,2113.174,-0.005,0.026,110,5541.211246771616,0.0405072986236343,0,11.256,4.711,0.1878875180058871,0.2950460324419114,0.7049539675580886,0.0004729979651627,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.281254286509295
3,N,64150,15.939,15.94,3,9,3,6,0.0,1.133,3.426,2059.809,-0.005,0.029,110,5541.406522266729,0.040509274025953,0,11.381,4.559,0.1882057716436637,0.2860100376411543,0.7139899623588456,0.0004852463280197,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.2812994386527563
3,N,64200,16.025,16.027,3,9,3,6,0.0,1.113,3.608,1801.364,-0.005,0.03,110,5542.5159350038775,0.0405204968191255,0,11.306,4.721,0.1871841267860485,0.2945654208523117,0.7054345791476881,0.0005548268829159,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.2815559601535036
3,N,64250,15.807,15.807,3,9,3,6,0.0,1.115,3.278,2152.64,-0.005,0.028,110,5541.073058911801,0.0405059007184925,0,11.414,4.393,0.1897893338394382,0.2779148478522174,0.7220851521477827,0.000464330157315,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.281222334327751
3,N,64300,15.618,15.618000000000002,3,9,3,6,0.0,1.113,3.193,2026.739,-0.005,0.02,110,5541.532694230456,0.0405105503785724,0,11.312,4.306,0.1920860545524394,0.2757075169676014,0.7242924830323985,0.0004931601157742,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.2813286124853651
3,N,64350,16.155,16.155,3,9,3,6,0.0,1.138,3.645,2347.968,-0.004,0.019,110,5524.529807808883,0.0403385495791807,0,11.372,4.783,0.1857010213556174,0.296069328381306,0.7039306716186938,0.0004257188688819,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.277397157765359
3,N,64400,16.043,16.043,3,9,3,6,0.0,1.135,3.535,2919.79,-0.005,0.017,110,5539.1289942305175,0.0404862346058714,0,11.373,4.67,0.1869974443682603,0.2910926883999252,0.7089073116000748,0.0003423731250791,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.2807728222815178
3,N,64450,16.116,16.116,3,9,3,6,0.0,1.127,3.634,2775.142,-0.005,0.014,110,5539.413328397591,0.0404891109236224,0,11.355,4.761,0.1861504095309009,0.2954206999255399,0.7045793000744602,0.0003602121217142,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.2808385668189737
3,N,64500,16.016,16.016,3,9,3,6,0.0,1.091,3.617,3536.293,-0.005,0.016,110,5538.177976136374,0.0404766141291845,0,11.308,4.708,0.1873126873126873,0.293956043956044,0.7060439560439561,0.0002827020549329,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.2805529252309624
3,N,64550,15.218,15.217,3,9,3,6,0.0,1.157,2.834,5126.746,-0.005,0.018,110,5536.780693568963,0.0404624792515754,0,11.226,3.991,0.1971479266609713,0.2622724584346455,0.7377275415653546,0.0001950174599131,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.2802298416668765
3,N,64600,15.823,15.822,3,9,3,6,0.0,1.116,3.463,4316.027,-0.005,0.014,110,5537.364270130719,0.0404683826983573,0,11.243,4.579000000000001,0.1896094046264694,0.2894071545948679,0.7105928454051321,0.0002316408954588,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.2803647778636678
3,N,64650,16.054,16.054000000000002,3,9,3,6,0.0,1.082,3.738,8742.996,-0.005,0.011,110,5535.495673798485,0.0404494800217814,0,11.234,4.82,0.1868693160583032,0.3002367011336738,0.699763298866326,0.0001143641877237,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.2799327158191418
3,N,64700,16.046,16.046,3,9,3,6,0.0,1.096,3.679,14310.65,-0.004,0.007,110,5518.85918881703,0.0402811857307457,0,11.271,4.775,0.1869624828617724,0.2975819518883211,0.702418048111679,6.987314530469932e-05,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.2760859814598706
3,N,64750,15.867,15.867,3,9,3,6,0.0,1.127,3.479,48130.26,-0.006,-0.007,110,5549.932548526549,0.040595523107195,0,11.261,4.606,0.189071658158442,0.2902880191592614,0.7097119808407386,2.077651821290363e-05,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,51898.0,1.2832708501737753
3,N,64800,15.909,15.909,3,9,3,6,0.0,1.144,3.519,43054.33,-0.008,-0.019,110,8574.46096254992,0.0711915814526092,0,11.246,4.663,0.1885725061286064,0.2931045320258973,0.7068954679741027,2.322592812550734e-05,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.9826107277852527
3,N,64850,15.898,15.898,3,9,3,6,0.0,1.066,3.518,11319.34,-0.013,-0.02,110,8698.390109168537,0.072445245786877,0,11.314,4.584,0.1887029815071078,0.2883381557428607,0.7116618442571393,8.833656939632556e-05,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,2.011265969980008
3,N,64900,15.881,15.88,3,9,3,6,0.0,1.145,3.514,9438.071,-0.014,-0.021,110,8723.288142522366,0.0726971137070617,0,11.221,4.659,0.1889168765743073,0.2933879093198993,0.7066120906801008,0.0001059426293117,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,2.017022962547081
3,N,64950,15.915,15.915,3,9,3,6,0.0,1.111,3.532,4041.333,-0.016,-0.02,110,8775.684343497973,0.0732271524445703,0,11.272,4.643,0.1885014137606032,0.2917373546968269,0.7082626453031732,0.0002473818955538,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,2.0291381579632293
3,N,65000,15.873,15.874,3,9,3,6,0.0,1.116,3.485,3677.44,-0.018,-0.02,110,8825.217785074985,0.0737282315752912,0,11.273,4.601,0.1889882827264709,0.2898450296081643,0.7101549703918357,0.0002718543730494,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,2.040591418183741
3,N,65050,15.837,15.837,3,9,3,6,0.0,1.114,3.46,2738.306,-0.02,-0.029,110,8876.433976313483,0.074246333362035,0,11.263,4.574,0.1894298162530782,0.2888173265138599,0.7111826734861401,0.0003650559667302,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,2.05243376846433
3,N,65100,15.847,15.846,3,9,3,6,0.0,1.132,3.521,2719.967,-0.022,-0.03,110,8925.428578395844,0.0747419616050933,0,11.193,4.653,0.1893222264293828,0.2936387731919727,0.7063612268080274,0.0003675164013382,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,2.0637624367172167
3,N,65150,15.948,15.947,3,9,3,6,0.0,1.156,3.548,2129.452,-0.024,-0.033,110,8976.85743551313,0.0752622147148683,0,11.243,4.704,0.1881231579607449,0.2949771116824481,0.705022888317552,0.0004693839617132,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,2.07565396019418
3,N,65200,15.999,15.998,3,9,3,6,0.0,1.146,3.523,2029.369,-0.027,-0.032,110,9050.825623187922,0.0760104751627812,0,11.329,4.6690000000000005,0.1875234404300537,0.2918489811226403,0.7081510188773597,0.0004925213101657,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,2.092757090413023
3,N,65250,15.93,15.93,3,9,3,6,0.0,1.064,3.535,1967.025,-0.029,-0.032,110,9100.142108195429,0.0765093595659445,0,11.331,4.599,0.1883239171374764,0.2887005649717514,0.7112994350282486,0.0005081236264783,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,2.104160185331711
3,N,65300,15.917,15.918,3,9,3,6,0.0,1.107,3.577,2032.558,-0.03,-0.032,110,9124.208244058846,0.0767528120306698,0,11.234,4.684,0.1884658876743309,0.2942580726221887,0.7057419273778113,0.0004917489444608,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,2.1097248242457542
3,N,65350,15.933,15.933,3,9,3,6,0.0,1.081,3.528,1725.903,-0.03,-0.032,110,9126.3470659432,0.0767744483025794,0,11.324,4.609,0.1882884579175296,0.2892738341806314,0.7107261658193686,0.000579071320161,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,2.11021936859452
3,N,65400,15.955,15.957,3,9,3,6,0.0,1.105,3.525,2030.963,-0.03,-0.031,110,9124.21769771119,0.0767529076635947,0,11.327,4.63,0.1880052641473961,0.2901547910008146,0.7098452089991852,0.0004921349453705,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,2.1097270101455603
3,N,65450,15.921,15.922,3,9,3,6,0.0,1.094,3.548,2377.983,-0.03,-0.033,110,9122.459662180036,0.0767351234174838,0,11.28,4.642,0.1884185403843738,0.2915462881547544,0.7084537118452455,0.0004203476863853,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,2.109320512277167
3,N,65500,16.004,16.004,3,9,3,6,0.0,1.112,3.543,1962.66,-0.028,-0.036,110,9075.702593050546,0.076262130005184,0,11.349,4.655,0.187453136715821,0.2908647838040489,0.709135216195951,0.0005092531293604,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,2.0985092126210363
3,N,65550,15.98,15.980999999999998,3,9,3,6,0.0,1.108,3.563,1896.828,-0.026,-0.04,110,9027.200896162884,0.0757714879794897,0,11.31,4.671,0.1877229209686503,0.2922845879481885,0.7077154120518115,0.0005269181401054,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,2.0872945152790976
3,N,65600,16.028,16.027,3,9,3,6,0.0,1.102,3.558,1916.789,-0.026,-0.031,110,9027.066568971492,0.0757701291287789,0,11.367,4.66,0.1871841267860485,0.290759343607662,0.7092406563923379,0.0005214337969401,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,51898.0,2.087263455772051
3,N,65650,15.596,15.596,3,9,3,6,0.0,1.105,3.212,2303.114,-0.024,-0.027,110,8975.991061518718,0.0752534504959047,0,11.279,4.317,0.1923570146191331,0.2768017440369325,0.7231982559630674,0.0004340063035075,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,2.075453634787942
3,N,65700,16.067,16.067,3,9,3,6,0.0,1.128,3.734,2590.953,-0.023,-0.027,110,8950.343674452883,0.0749940021311827,0,11.205,4.862,0.1867181178813717,0.3026078297130765,0.6973921702869235,0.0003858094649092,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,2.0695233745700143
3,N,65750,15.944,15.944,3,9,3,6,0.0,1.1,3.554,2691.215,-0.021,-0.019,110,8901.057503024662,0.0744954243794749,0,11.29,4.654,0.188158554942298,0.2918966382338184,0.7081033617661816,0.0003714413596239,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,2.0581272888414954
3,N,65800,15.916,15.916,3,9,3,6,0.0,1.071,3.575,3430.649,-0.02,-0.024,110,8874.630763681704,0.074228092105436,0,11.27,4.646,0.1884895702437798,0.291907514450867,0.708092485549133,0.000291405094169,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,2.052016824620996
3,N,65850,15.902,15.902,3,9,3,6,0.0,1.141,3.483,3868.723,-0.018,-0.024,110,8824.888822082898,0.0737249037933954,0,11.278,4.6240000000000006,0.188655515029556,0.2907810338322223,0.7092189661677776,0.0002584164292896,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,2.0405153544451573
3,N,65900,15.834,15.833,3,9,3,6,0.0,1.078,3.38,5333.739,-0.017,-0.018,110,8798.68453484486,0.0734598218396212,0,11.375,4.458,0.1894776732141729,0.281563822396261,0.718436177603739,0.0001874505950525,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,2.0344563262194755
3,N,65950,15.987,15.987,3,9,3,6,0.0,1.096,3.595,7264.173,-0.016,-0.022,110,8772.998307496355,0.0731999805675126,0,11.296,4.691000000000001,0.1876524676299493,0.2934259085506975,0.7065740914493025,0.000137642971475,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,2.0285170852432897
3,N,66000,15.968,15.969,3,9,3,6,0.0,1.161,3.524,7872.316,-0.016,-0.019,110,8772.738111317522,0.0731973484290834,0,11.284,4.6850000000000005,0.1878639864737929,0.29338092554324,0.70661907445676,0.000127011287239,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,2.0284569219586546
3,N,66050,16.035,16.034,3,9,3,6,0.0,1.114,3.647,52974.76,-0.015,-0.004,110,8745.624794470086,0.072923070753147,0,11.273,4.761,0.1871024073843083,0.2969315205188974,0.7030684794811027,1.8876557882322028e-05,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,2.0221877053767203
3,N,66100,16.077,16.076,3,9,3,6,0.0,1.14,3.712,129257.6,-0.014,0.011,110,8720.885040660225,0.0726728039851087,0,11.224,4.852,0.1866135854690221,0.3018163722318985,0.6981836277681015,7.736429142819123e-06,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,2.01646731064632
3,N,66150,16.01,16.009,3,9,3,6,0.0,1.068,3.66,26212.74,-0.011,0.012,110,8648.227621420663,0.0719378032398772,0,11.281,4.728,0.1873945905428196,0.2953338746954838,0.7046661253045161,3.814793310683634e-05,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.999667259953138
3,N,66200,16.045,16.044,3,9,3,6,0.0,1.061,3.688,14961.38,-0.009,0.013,110,8599.995211205684,0.0714498853118342,0,11.295,4.7490000000000006,0.1869857890800299,0.2959985041136874,0.7040014958863127,6.683428705860966e-05,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.988514827825122
3,N,66250,15.96,15.96,3,9,3,6,0.0,1.082,3.651,12100.94,-0.008,0.013,110,8575.914600245907,0.0712062864173744,0,11.227,4.733,0.18796992481203,0.2965538847117794,0.7034461152882205,8.263137976225299e-05,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.9829468419390128
3,N,66300,16.017,16.018,3,9,3,6,0.0,1.112,3.671,6885.21,-0.007,0.014,110,8552.979082385475,0.0709742712577923,0,11.235,4.783,0.1872892995380197,0.298601573230116,0.7013984267698838,0.0001452177612939,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.977643627666301
3,N,66350,16.114,16.114,3,9,3,6,0.0,1.111,3.788,6052.418,-0.005,0.013,110,8504.533685455806,0.0704841987611497,0,11.215,4.899,0.1861735137147821,0.3040213478962393,0.6959786521037606,0.0001651959273256,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.966441948157341
3,N,66400,16.073,16.071,3,9,3,6,0.0,1.097,3.755,4770.777,-0.004,0.011,110,8481.15251251486,0.0702476753652482,0,11.219,4.852,0.1866716445771887,0.3019102731628399,0.6980897268371601,0.0002095655350197,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.9610356882765871
3,N,66450,16.06,16.059,3,9,3,6,0.0,1.08,3.759,3989.313,-0.003,0.014,110,8457.689962335706,0.0700103287591178,0,11.22,4.839,0.186811133943583,0.3013263590509994,0.6986736409490005,0.0002506069072776,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.9556106121243295
3,N,66500,16.227,16.227,3,9,3,6,0.0,1.089,3.854,3632.198,-0.004,0.014,110,8482.760151160022,0.0702639381999955,0,11.284,4.943,0.1848770567572564,0.3046157638503728,0.6953842361496272,0.0002752396098423,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.961407410958424
3,N,66550,16.081,16.081,3,9,3,6,0.0,1.191,3.66,3518.044,-0.004,0.018,110,8482.978728054846,0.0702661493187259,0,11.23,4.851,0.1865555624650208,0.3016603445059387,0.6983396554940614,0.0002841680865598,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.9614579509163772
3,N,66600,15.399,15.4,3,9,3,6,0.0,1.125,3.038,2666.361,-0.004,0.024,110,8485.200204246668,0.0702886217196671,0,11.237,4.163,0.1948051948051948,0.2703246753246753,0.7296753246753247,0.0003749023847915,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.9619716068241555
3,N,66650,15.983,15.983,3,9,3,6,0.0,1.092,3.576,2557.153,-0.003,0.017,110,8461.124913870433,0.0700450766481053,0,11.315,4.668,0.1876994306450603,0.2920603140837139,0.707939685916286,0.0003909070333166,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.95640485117818
3,N,66700,16.098,16.097,3,9,3,6,0.0,1.091,3.761,2302.687,-0.004,0.021,110,8486.64945086488,0.0703032822643928,0,11.245,4.852,0.1863701310803255,0.3014226253339131,0.6985773746660867,0.000434086748764,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.962306705660691
3,N,66750,16.146,16.147,3,9,3,6,0.0,1.117,3.816,2354.267,-0.004,0.018,110,8486.416655347532,0.0703009273104111,0,11.214,4.933,0.1857930265684028,0.3055056666873103,0.6944943333126897,0.0004245803129751,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.9622528780332649
3,N,66800,16.048,16.046999999999997,3,9,3,6,0.0,1.111,3.766,2150.304,-0.004,0.021,110,8487.402434690017,0.0703108994310691,0,11.169999999999998,4.877,0.1869508319312021,0.3039197357761576,0.6960802642238425,0.0004648343516304,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.962480812676408
3,N,66850,16.048,16.048000000000002,3,9,3,6,0.0,1.088,3.687,2345.435,-0.004,0.02,110,8486.455790212747,0.0703013231977877,0,11.273,4.775,0.186939182452642,0.2975448654037886,0.7024551345962112,0.0004261784366496,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.9622619269057184
3,N,66900,16.034,16.033,3,9,3,6,0.0,1.13,3.68,2178.318,-0.004,0.026,110,8487.25610317097,0.0703094191448619,0,11.223,4.8100000000000005,0.1871140772157425,0.3000062371359072,0.6999937628640927,0.0004588591476783,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.9624469774953108
3,N,66950,15.956,15.955,3,9,3,6,0.0,1.12,3.621,2174.857,-0.004,0.028,110,8487.27397765492,0.0703095999627215,0,11.214,4.741,0.1880288310874334,0.2971482293951739,0.7028517706048261,0.0004595890263009,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.9624511104832372
3,N,67000,16.003,16.002000000000002,3,9,3,6,0.0,1.109,3.666,2222.34,-0.004,0.026,110,8487.033607335865,0.0703071683822237,0,11.227,4.775,0.1874765654293213,0.2984001999750031,0.7015998000249968,0.0004497737637968,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.962395531389078
3,N,67050,16.123,16.122999999999998,3,9,3,6,0.0,1.172,3.687,2271.769,-0.004,0.022,110,8486.794060161661,0.07030474512864,0,11.264,4.859,0.18606959002667,0.3013707126465298,0.6986292873534703,0.0004399919217483,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.9623401426247624
3,N,67100,16.11,16.11,3,9,3,6,0.0,1.177,3.716,2131.082,-0.004,0.021,110,8487.505066608988,0.0703119376531491,0,11.217,4.893000000000001,0.186219739292365,0.3037243947858473,0.6962756052141528,0.0004690251125425,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.9625045435143524
3,N,67150,16.123,16.124,3,9,3,6,0.0,1.148,3.786,2227.621,-0.004,0.021,110,8487.007506869817,0.0703069043505227,0,11.19,4.934,0.1860580501116348,0.3060034730836021,0.6939965269163979,0.0004487079678419,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.962389496366677
3,N,67200,16.088,16.089,3,9,3,6,0.0,1.21,3.734,2203.52,-0.004,0.023,110,8487.127639410684,0.0703081196084824,0,11.145,4.944,0.1864628006712661,0.3072906955062465,0.6927093044937536,0.0004536134850216,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.9624172737471235
3,N,67250,16.153,16.153,3,9,3,6,0.0,1.218,3.685,2102.817,-0.004,0.021,110,8487.659389819586,0.0703134987831202,0,11.25,4.9030000000000005,0.1857240141150251,0.303534947068656,0.6964650529313441,0.0004753265136653,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.962540226556612
3,N,67300,16.148,16.148000000000003,3,9,3,6,0.0,1.263,3.72,1820.307,-0.004,0.022,110,8489.465197959624,0.0703317662958197,0,11.165,4.9830000000000005,0.1857815209313846,0.3085831062670299,0.69141689373297,0.0005490562546566,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.962957770540589
3,N,67350,16.079,16.079,3,9,3,6,0.0,1.074,3.796,2279.247,-0.003,0.039,110,8462.291545421935,0.0700568782654589,0,11.209,4.87,0.1865787673362771,0.3028795323092232,0.6971204676907767,0.000438548981755,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.956674602972431
3,N,67400,16.14,16.14,3,9,3,6,0.0,1.147,3.85,2287.01,-0.004,0.039,110,8486.7222864955,0.0703040190679201,0,11.143,4.997,0.1858736059479553,0.3096034696406443,0.6903965303593557,0.0004370610268311,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.962323546917916
3,N,67450,16.118,16.116999999999997,3,9,3,6,0.0,1.201,3.726,2847.222,-0.004,0.015,110,8484.617311637803,0.0702827251917366,0,11.19,4.927,0.1861388595892536,0.3057020537320841,0.694297946267916,0.0003510962277519,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,1.9618368287728551
